No.,Social_acceptance,Comment
3698,Yes,"টগবগে উজ্জ্বল যুবক সাইফুল এখন পা হারা, আর বিএনপির মহাসচিব গায়েব পুলিশের গুলিতে পঙ্গু হলেন টগবগে এক তরুণ। বিনা কারণে আটক করে চট্টগ্রাম মহানগর ছাত্রদলের সাবেক সহসাধারণ সম্পাদক সাইফুল ইসলাম সাইফ বাম পায়ে গুলি করে পুলিশ। শুক্রবার, জুন ১৮, ২০২১, সন্ধ্যায় রাজধানীর পঙ্গু হাসপাতালে সাইফুলের পায়ের অপারেশন করা হয়। এতে তার পা কেটে ফেলতে হয়েছে। রাজনৈতিক প্রতিহিংসায় অবৈধ এই আওয়ামী লীগ সরকারের নির্মম নির্যাতনে পঙ্গু হলেন টগবগে তরুণ নেতা সাইফুল ইসলাম সাইফ। নির্মমতা আর কতটুকু হলে জাতি হবে নির্লজ্জ....কলংকিত বর্বর অভিশপ্ত। অভিশপ্ত রাষ্ট্র ব্যবস্থায় আজ আরো একটি মর্মান্তিক নিষ্ঠুর অধ্যায় রচিত হলো, আর আমাদের দায়িত্বশীল নেতাদের কেউ নেই তার পাশে?প্রয়োজন ছিল বিএনপি মহাসচিব মির্জা ফকরুলের এই ছাত্রদলের নেতাকে দেখতে যাওয়া এবং সেখানে যেয়ে মিডিয়ার সামনে হাসিনার পুলিশের এই নিষ্ঠুর, বর্বর কর্মকাণ্ডের তথ্য তুলে ধরা? চার দেয়ালের মাঝে বসে বিবৃতি দেয়া এই মহাসচিব দিয়ে বিএনপির ভবিষ্যত অন্ধকার।টগবগে এক উজ্জ্বল যুবক সাইফুল এখন পা হারালো, আর আমরা কি পারবোনা হাসিনালীগ থেকে এখনো কিছু শিক্ষ্যা গ্রহন করতে?বিএনপি'র উপদেষ্টারা হচ্ছেন শিক্ষাবিদ, উপাচার্য, সাংবাদিক, সম্পাদক, লেখক, সাবেক সেনা ও সরকারি উর্ধতন কর্মকর্তাসহ সুশীল টাইপের লোকগুলো। ফলে বিএনপির কাছ থেকে আসে সুশীল টাইপের গান্ধীবাদী ওয়েস্ট মিনিস্টার ধাচের রাজনীতি।আর আওয়ামী লীগের উপদেষ্টারা হচ্ছেন সুদখোর, ঘুষখোর, দুর্নীতিবাজ, নকশালপন্থী, চরমপন্থি, বাকশালী, ধর্মবিদ্ধেষী নাস্তিক, কমিউনিস্ট, প্রোপাগান্ডিস্ট, খুনি, লম্পট, বর্বর ও সন্ত্রাসী টাইপের লোকগুলো। ফলে আওয়ামী লীগের কাছ থেকে আসে চরম্পন্থী, বর্বর, ধর্মবিদ্ধেষী বাকশালী টাইপের রাজনীতি।এক সময় বিএনপিতেও কিছু চরমপন্থী লোক ছিল। আগেরটার্মে সন্ত্রাসবাদের কারণে আওয়ামী লীগ চরম ভাবে পরাজিত হলে বিএনপি নিরঙ্কুশ বিজয় নিয়ে ক্ষমতায় আসে। তখন এই সুশীল টাইপের উপদেষ্টারা দলকে উপদেশ দেয় নিজ দলের চরমপন্থীদেরকে ক্রসফায়ারে দিতে। দলও তাদের কথা শুনে দলের অস্ত্রধারী ""সাহসী নেতা-কর্মীদের"" ক্রসফায়ারে দিয়ে খরচ করে ফেলে। সবাইকে এভাবে শেষ করার ফলে রাজপথে দলের জন্য জীবন বাজী রেখে লড়াইয়ের মত আজ কেউ নেই।অন্যদিকে নিজের কাছে চরমপন্থী উপদেষ্টা থাকার কারণে শেখ হাসিনা, আমাদের মত অতোটা বোকামি দেখায়নি। সেও আমাদের দেখানো পথে আরেক দফা ক্রসফায়ার করছে। তবে নিজ দলের সন্ত্রাসীদের সুরক্ষিত রেখে বিরোধী দলের অবশিষ্ট ত্যাগী নেতাকর্মীদের।ফলশ্রুতিতে বেগম খালেদা জিয়া আজ বাড়ি হারা হলো, রাজপথে হামলার শিকার হলো, কারাগারে বন্ধী হলো। এর প্রতিবাদে হয় তো তার সেই সুশীল টাইপের উপদেষ্টারা দুই একটা কলাম লিখেছেন, কেউবা টকশোতে প্রতিবাদ জানিয়েছেন। কিন্তু হায়! খালেদা জিয়াকে রক্ষার জন্য রাজপথে কোন সাহসী নেতাকর্মী এগিয়ে আসেনি। আসবে কি ভাবে? সব তো আমরা নিজেরাই শেষ করে ফেলেছি।বিএনপি আজ একবার চিন্তা করে দেখুন তো, হাসিনাকে যদি কেউ বাড়ি ছাড়া করত, কেউ যদি তাকে গৃহবন্দি করত, অথবা তার গাড়ি বহরে কেউ হামলা চালাত তার জবাব তার বাহিনী কিভাবে দিত? কোন ধারণা আছে?বিএনপি শুনুন আপনারা, এটা বাংলাদেশ, এটা তৃতীয় বিশ্ব; এটা ইউরোপ বা আমেরিকা নয়। এখানে ভদ্র রাজনীতির ভাত নাই।"
3699,Yes,বাংলাদেশ জিন্দাবাদশহীদ জিয়া অমর জোক
3700,Yes,সামনে জাতীয় সংসদ নির্বাচনে তত্ত্বাবধায়ক সরকারের অধীনে করার জন্য সরকারকে বাধ্য করতে হবে কঠোর আন্দোলনের সামনে পরিকল্পনা করতে হবে এ ছাড়া কোনভাবেই তত্তাবোধক সরকার দিবে না তত্ত্বাবধায়ক বা নির্দলীয় সরকারের অধীনে জাতীয় সংসদ নির্বাচনের করতে হলে সব দলকে সাথে নিয়ে ঐক্যবদ্ধভাবে কঠোর আন্দোলন করতে হবে সঠিক পরিকল্পনা গ্রহণ করে
3701,Yes,সালাম ও শুভকামনা রইল
3702,Yes,আমি জিয়ার সৈনিক বাংলাদেশের
3703,Yes,সবচাইতে অলশ নেতা বিএনপিতে আপনি
3704,Yes,এক দফা এক দাবি গনতন্ত্র পুনঃ উদ্ধার করতে হলে হাসিনা অধিনে নির্বাচন হবে না
3705,Yes,প্রিয় নেতার অপেক্ষায় বাংলাদেশ
3706,Yes,সিলেট মহানগর যুবদল
3707,Yes,"অবৈধ সরকারের যতগুলি কাজ সবি অবৈধ শেখ হাসিনা কে আন্দোলনের মাধ্যমে সরাতে হবে এবং একদিন ঐ বাংলার জনগণ ঠিকই ঐ অবৈধ খুনি শেখ হাসিনার বিচার করবে ইনশাআল্লাহ, , আপনার সুসাস্থ ও দীর্ঘায়ু কামনা করি আমিন"
3708,Yes,আন্দোলনের ডাক দেন
3709,Yes,তারেক ভাইয়ের জন্য দোয়া রয়েছে
3710,Yes,ফজলুল করিম
3711,Yes,আমার নেতা আগামীর ভবিষ্যৎ দেশনায়ক তারুণ্যের অহংকার জনাব তারেক রহমান।
3712,Yes,অভিনন্দন ও সংগ্রামী শুভেচ্ছা
3713,Yes,ড.ইউনুস আগামী জাতীয় সংসদ সদস্য নির্বাচনের ট্রাম্প কার্ড
3714,Yes,"প্রিয় নেতা তোমায় হাজারো সালাম তোমার দুরদর্শিতার কারনে ও জনগণের ভালো বাসায় হাজারো প্রতিকুলতার মাঝে ও বিএনপির প্রতি জনগণের আস্তা ও ভালো বাসায় আজ ও আমরা ও আমাদের দল অনেক শক্তিশালী ইনশাআল্লাহ আপনার নেতৃত্বে আগামীতে বাংলাদেশে সরকার গঠিত হবে,আপনার জন্য শুভকামনা রইল। দারুসসালাম থানা বিএনপি।"
3715,Yes,"জনাব আব্দুল্লাহ আল নোমান ভাইকে স্তায়ী কমিটিতে নেয়া হোক,"
3716,Yes,ঐক্য ফন্ট বাদ দিতে হবে তার পার বাকি সব কিছু
3717,Yes,প্রতিটা জিয়ার সৈনিকের দাবি ঐক্য ফন্ট বাদ দিতে হবে
3718,Yes,আসসালামু আলাইকুম আগামী দিনের দেশ নায়ক তারেক রহমান
3719,Yes,ধন্যবাদ স্যার হবিগঞ্জ থেকে
3720,Yes,হা আমিও আছি
3721,Yes,তারেক রহমান এর পর আমাদের নেতা ওয়াদুদ ভূইয়া
3722,Yes,দোয়া এবং শুভ কামনা রইলো আপনার জন্য।
3723,Yes,দেশনায়ক।
3724,Yes,আন্তরিক ধন্যবাদ প্রিয় নেতা
3725,Yes,"গফরগাঁও যুবদল, আন্দোলনের ডাক দেন- নেতা"
3726,Yes,আন্দোলন সংগ্রামের মাধ্যমে এই ভোট চোর স্বৈরাচারীনি সরকারের পতন ঘটাতে হবে।রাজপথ এখন রক্ত চাচ্ছে; সমস্ত জাতীয়তাবাদী শক্তি'কে ঐক্যবদ্ধ হয়ে ১ দাফা আন্দোলনের আহবান জানাচ্ছি।
3727,Yes,"এগুলো বলে লাভ নেই। নির্বাচনের সময় নেতা হিসেবে ডাঃ কামাল,মাহামুদুর রহমান মান্না, ডাঃ জাফরুল্লাহ, আ,স,ম রব, এরা নির্বাচন কালীন হর্তাকর্থা হয়ে যায়,হাসিনার দাওয়াতে চা খেতে দৌড়ে চলে যায়। আর আমাদের মতো প্রান্তিক কর্মীদের উপর সরকারের তরফ থেকে গজব নাজিল হয়। আন্দোলনের পরিধি বাড়িয়ে আন্দোলন রত দের সাথে একাত্মতা প্রকাশ করেন। প্রত্যেক ছোট বড় আন্দোলনে বি এন পির কেন্দ্রীয় নেতাদের প্রতিনিধি হিসেবে পাঠানোর আহবান জানাই। এতে দলীয় রাজনীতি মাঠে জিঁইয়ে থাকবে। সারা দেশে সাংগঠনিক কমিটি গুলো সঠিক ভাবে সঠিক নেতৃত্ব প্রতিষ্টা করা জরুরি মনে করছি।"
3728,Yes,তারেক জিয়া জিন্দা বাদ নলডাং পৌর বি এন পি
3729,Yes,তারুণ্যের অহংকার ১৮ কোটি জনতার প্রাণ আমার নেতা জনাব তারেক রহমান রাজশাহী মহানগর যুবদলের বিপ্লবী সাধারণ সম্পাদক মোঃ মাহ্ফুজুর রহমান রিটন ভাই
3730,Yes,আমাদের দলের সিদ্ধান্তে নিবেন জনাব তারেক রহমান ‘ তিনি পরামর্শ করে যাহা ভাল মনে করেন তাহা করবেন ।
3731,Yes,"বিজ্ঞ আলোচকের অনেক অভিনন্দন । আমাদের বাংলাদেশের জনপ্রিয় দল বিএনপির ভারপ্রাপ্ত চেয়ারমযান জনাব তারেক রহমান সাহেবের উপস্হিতি জাতীয় ইস্যুর সেমিনারে যোগ দিতে পেরে আমি গর্বিত। আমি আগামীর উন্নত বাংলাদেশ গড়ার জন্য তারেক রহমান কে আমান সংগ্রামী সালাম জানাই, অচিরেই আমরা উনাকে বাংলাদেশে চাই। অনেক অনেক ধন্যবাদ । এটিএম হেলালুর রহমান, নিউইয়র্ক ।"
3732,Yes,দেশ নেত্রী বেগম খালেদা জিয়ার সুস্হ্যতা কামনা করি।উনার বিদেশে চিকিৎসার ব্যবস্হা করুন।
3733,Yes,আশরা সাতে আছি
3734,Yes,"প্রিয় নেত, আপনার অপেক্ষায় সারা বাংলা। সবার ভাষায় একটি বাণী তারেক রহমান বীরের ভেসে আসবে আবার বাংলাদেশে।"
3735,Yes,প্রিয় লিডার আপনার অপেক্ষায় বাংলাদেশ
3736,Yes,বাংলাদেশ জাতীয়তাবাদীদল নির্বাচন আসন জয়পুরহাট 2 কালাই ক্ষেতলাল আক্কেলপুর
3737,Yes,আমরা ছিলাম এখনো আছি বাংলাদেশ জাতীয়তাবাদী দল বিএনপিতে
3738,Yes,কাজিপুরের ছেলে মোতালেব
3739,Yes,এসব না করে দলকে সুসংগঠিত করুন দলের অবস্থা ভাল না।
3740,Yes,সিনিয়রদের অনেকেই দালাল হয়ে গেছে
3741,Yes,০১৭১১০৫৪৭১৯ ফোন করলে সব বলতে পারব
3742,Yes,"রাজনীতি এখন অপরাজনীতি ধারায় চলছে,ক্ষমতা হারানোর ভয়ে যড়যন্ত্র পথে হাঁটছে"
3743,Yes,মাফিয়া সরকারকে বিদায় করার জন্য আন্দোলনের প্রয়োজন আন্দোলন চাই প্রয়োজনে যুদ্ধ চাই
3744,Yes,আসসালামুয়ালাইকুম বেগম সেলিমা রহমান যে কথাটা বলেছে আমি তাকে স্বাগত জানায় একমাত্র হাসিনাকে প্রথম করলেই এই দেশের সবকিছু পরিবর্তন করা সম্ভব আন্দোলন করা ছাড়া আমাদের আর কোন বিকল্প নাই তাই যে কোন কিছুর বিনিময় আন্দোলনকে সফল করতে হবে প্রয়োজনে যুদ্ধ ঘোষণা করেন
3745,Yes,আসসালামু আলাইকুম বেয়াদবি মাফ করবেন জনাব চন্দ্র রায় এবং মির্জা আব্বাসকে রাজনীতি করার ওরা দু'জন উপযুক্ত না কারণ বর্তমান ফ্যাসিস্ট সরকারের রাজনীতি উরা উরা বিতর্ক সৃষ্টি কারি এনআইডি স্বরাষ্ট্রমন্ত্রী আন্দামানে জনগণ বিরোধী হলেই তাদের দমন নিপীড়ন দ্বিধা করবে না এবং তাদেরকে হরান মূলক কার্যক্রম তাদের উপর নিপীড়ন অব্যাহত রাখবে তাই জনাব দেশনায়ক তারেক রহমান সাহেবকে অনুরোধ করবো জনগণের মাধ্যমে এই নিপীড়ন অব্যাহত থাকবে
3746,Yes,"আপনার বাবা যে দায়িত্ব পালন করছিলেন আপনাকে সেটাও করতে হবে না। শুধু জেলা ওয়ারী সেক্টর কমান্ডার বাছাই করুন,,,, মনে রাখবেন মীর জাফর রা যেন সেই কমান্ডারের দায়িত্ব না পায়। বাংলাদেশ জিন্দাবাদ।"
3747,Yes,আমিও বিদেশ থাকলে এমন কথা বলতাম
3748,Yes,"প্রিয় নেতা আপনি আবার আসবেন এই বাংলাদেশে বীরের বেশে একদিন ইনশাআল্লাহ। শাহ মোঃ জিয়াউল হক (মিথন)সহ- সাংগঠনিক সম্পাদক, ছাএদল, বগুড়া জেলা শাখা।"
3749,Yes,ধন্যবাদ ভাই আপনাকে স্বাগত জানাচ্ছি। সঠিক সময়ে সঠিক কথাটা বলার জন্য।
3750,Yes,"বাংলাদেশের মাটি ও মানুষের নেতা দেশনায়ক জনাব,তারেক রহমান আপনার প্রতিক্ষায় বাংলাদেশ!"
3751,Yes,মাজলুম জননেতা তারেক রহমান জিন্দাবাদ
3752,Yes,"ভাই আমরা সব সময় এর জন্য রেডি আছি,, আপনি যা বোলবের সেটা দেশের মানুষ, দেশের জন কাজ করার জন্য"
3753,Yes,এখন বাংলাদেশে কোন ভোট হয় না
3754,Yes,আপনাদের জন্য মহান আল্লাহর কাছে দোয়া করি নেক হায়াত বৃদ্ধি করে দেন।আমিন
3755,Yes,"বাংলাদেশের মাটি ও মানুষের নেতা,আগামীর রাষ্ট্রনায়ক জনাব তারেক রহমান আপনার প্রতিক্ষায় বাংলাদেশ! 🇧🇩আপনার হাত ধরেই এই অন্ধকার মিটাবে বাংলার জনগণ, ইনশাআল্লাহ।"
3756,Yes,আগামীর বাংলাদেশ
3757,Yes,"প্রিয় নেতা, আপনি সরকার, নির্বাচন কমিশন ও ভোটের রাজনীতির সামগ্রিক চিত্র যেভাবে তুলে ধরেছেন তা সমগ্র দেশবাসীর মনের কথা বলে ফেলেছেন, তাই কিছু বলার নেই। এখন আপনি সঠিক সময়ে সঠিক সিদ্ধান্ত নিয়ে দেশের মানুষের ক্ষমতার মসনদ জবরদখলকারী দস্যু সরকারের বিরুদ্ধে আন্দোলনের ডাক দিবেন যাতে দস্যুরা পালিয়ে যেতে বাধ্য হয়।পরিশেষে দেশনেত্রী বেগম খালেদা জিয়া, আপনার ও আপনার পরিবারবর্গের সুস্বাস্থ্য ও দীর্ঘায়ু কামনা করছি মহান আল্লাহ্ রাব্বুল আলামীনের পাক দরবারে,আমিন।ডাঃ মোঃ শহীদুল্লাহ তেজগাঁও থানা সেচ্ছাসেবকদল এর সহসভাপতি ঢাকা মহানগর উত্তর সাবেক"
3758,Yes,সরকারের সদিচ্ছা না থাকলে দলীয় সরকারের অধীনে নিরপেক্ষ নির্বাচন আয়োজন করা নির্বাচন কমিশনের পক্ষে কোন ভাবেই সম্ভব নয়। তাই নিরপেক্ষ নির্বাচনের জন্যে নিরপেক্ষ নির্বাচন কমিশনের পাশাপাশি নির্বাচনকালীন নিরপেক্ষ সরকার ব্যবস্থাও জরুরি।
3759,Yes,"বিসমিল্লাহ হির রাহিমা নির রাহীম! সম্মানিত ভারপ্রাপ্ত সভাপতি আসসালামু আলাইকুম! আপনার বক্তব্য খুবই যৌক্তিক এবং আশংকা যথার্থ।ক্ষমতা লোভী আওয়ামী লীগ ক্ষমতায় টিকে থাকার জন্য চুরি জুচ্চুরি যা্যা করা দরকার তা করবে বলার অপেক্ষা রাখে না। এই চুরি জুচ্চুরি ঠেকানোর জন্য প্রয়োজন একটি কার্জকরী সর্বাত্মক আন্দোলন আর আন্দোলনটি পরিচালনার জন্য প্রয়োজন প্রতিটি সাংগঠনিক ইউনিটে গনতান্ত্রিক নেতৃত্ব। আমি যা দেখছি প্রতিটি ইউনিটে দায়িত্বপ্রাপ্ত নেতৃবৃন্দ নিজেদের পছন্দের লোকজন দিয়ে কমিটি করছেন যাদের অধিকাংশই অযোগ্য এবং তুলনামূলক কম জনপ্রিয়। হতাশায় নিমজ্জিত হই যখন দেখি সারাদেশে কমিটি ঘোষণার পরই যখন পাল্টা কমিটি হয়, বিক্ষোভ হয়,পদত্যাগ হয়।অবাক হই কেন আজও বিএনপির নেতাকর্মীদের কোন ডেটাবেজ নেই,কেন বিএনপির একটা নির্বাচন কমিশন নেই যে কমিশন সারাদেশে বিএনপির সকল সাংগঠনিক ইউনিটে সরাসরি নির্বাচনের মাধ্যমে নেতৃত্ব নির্বাচিত করবে। আমার মনে হয় সারা দেশে নেতাকর্মীদের ঐক্যবদ্ধ রাখতে এবং ভোট ডাকাত সরকারের বিরুদ্ধে একটি কার্যকরী সফল যুদ্ধে এর কোন বিকল্প নেই। অনেক শুভ কামনা আপনার জন্য।"
3760,Yes,ময়মনসিংহ -৭ ত্রিশাল উপজেলা বিএনপি ধ্বংসের জন্য ডাঃ লিটন যথেষ্ট আওয়ামী জাতীয় পার্টি ও রাজাকার দিয়ে ত্রিশাল উপজেলা বিএনপির কমিটি গঠন
3761,Yes,আগামীর রাষ্ট্র নায়জ
3762,Yes,আমার নেতা আমার অহংকার
3763,Yes,প্রিয় লিডার আপনাকে সালাম
3764,Yes,"আওয়ামী লীগ হচ্ছে একটি নির্লজ্জ-বেহায়া , মিথ্যাচারী , চাপাবাজি, অপপ্রচারকারী ও গভীর ষড়যন্ত্রকারী এবং ভারতীয় হিন্দুত্ববাদে বিশ্বাসী জঘন্য সন্ত্রাসী দল। পুলিশ ও তিন বাহিনীকে প্রলোভন দিয়ে জোর করে অবৈধভাবে ১৫বছর একটানা ক্ষমতায় থেকেও যাঁরা এই দেশে জনসমর্থন আদায় করতে না পেরেই এখন নতুন ষড়যন্ত্র করছে। ধীক্কার ও ঘৃনা জানানো ছাড়া আর কিছুই করার নেই কি আমাদের ?"
3765,Yes,শুভ কামনা রইলো ভাইয়া।
3766,Yes,তারেক রহমান বীরের ভেসে আসবে ফিরে বাংলাদেশে তোমার অপেক্ষায় বাংলাদেশদারুসসালাম থানা বিএনপি
3767,Yes,রাজনীতি যদি করার ইচ্ছা থাকে তাহলে দেশে আসো মাঠে নামো বাংলাদেশের১৮কোটি মানুষের মধ্যে ১৫ কোটি মানুষ তোমার সাথে থাকবে
3768,Yes,আমার লিডার আমার অহংকার আমার গর্ব আগামীর রাষ্ট্র নায়ক জনাব তারেক রহমান
3769,Yes,রাজশাহী মহানগর যুবদলের পক্ষ থেকে আগামী দেশনায়ক জনাব তারেক রহমান সার কে জানাই অভিনন্দন
3770,Yes,২০কোটি জনতার হৃদয়ের স্পন্দন দেশনায়ক তারেক রহমান।।
3771,Yes,"তারেক রহমান আমার নেতা আমার নেতা, আমার অহংকার"
3772,Yes,"এ পর্যন্ত উনাদের কোন সিদ্ধান্ত থেকে উনারা কি কখনো পিছপা হয়েছেন? গণদাবি, জনদাবি, রাজনৈতিক দাবি যাই বলুন না কেন কখনই কোনটার থেকে তারা সরে আসেনি। তারা যেটা ভালো মনে করেছে সেটাই করছে। সেটাই জনগণের উপর চাপিয়ে দিয়েছে।"
3773,Yes,শুভ কামনা রইল লিডার।
3774,Yes,তোমার অপেক্ষায় বাংলাদেশ থাকবে।
3775,Yes,জনগণের ইচ্ছার বহিঃপ্রকাশ
3776,Yes,আগামী রাষ্ট্রনায়ক জনাব তারেক রহমান জিন্দাবাদ।
3777,Yes,নাটোর নলডাঙ্গা পৌর বিএনপি
3778,Yes,আপনার অপেক্ষায় বাংলাদেশ
3779,Yes,"আপনি এখনো নির্বাচন নিয়ে আছেন স্যার, এখনো দাবি জানান, এইসব ছাড়েন, আর জাতীয় স্থায়ী কমিটি বাতিল করে, নতুন স্থায়ী কমিটি ঘোষনা করেন"
3780,Yes,স্যালুট স্যার আপনাকে। আপনার নেক হায়াত কামনা করি। মহান আল্লাহ আপনাকে সব দিক থেকে হেফাজত করুক।
3781,Yes,"প্রিয় নেতা,বাংলার গৌরব,বাংলার মানুষের বিশ্বাষ ও ভালোভাসার প্রতিক"
3782,Yes,আছছালামুয়ালাইকুম হে মহান নেতা ||
3783,Yes,"প্রিয় নেতা আমাদের প্রানের দাবী, আপনি ত্রিনিমুলের মতামতের গুরুত্ব দিয়ে আগামী পদক্ষেপ নিবেন। তাহলে দেশ বাচপে দল বাচপে।"
3784,Yes,প্রিয় নেতা আসসালামুয়ালাইকুম আশা করি একদিন আপনি বাংলাদেশে আসবেন আর এই বাংলাদেশের প্রধানমন্ত্রী হবেন ইনশাআল্লাহ
3785,Yes,আমরা আপনার নেতৃত্বে ঐক্যবদ্ধ
3786,Yes,ভাই আপনার সাথে কুশাখালি ইউনিয়নে হাত মিলিয়ে ছি আবার কবে মেলাব আল্লহ ভালো জানে
3787,Yes,তারেক মানেই বাংলাদেশ
3788,Yes,ইনশাআল্লাহ ।
3789,Yes,"গনমানুষের নেতা,আগামীর রাষ্ট্রনায়ক জনাব তারেক রহমান আমরা জানি সঠিক সময়ে আপনি সঠিক সিদ্ধান্ত নিবেন,,,,,,,,আপনার প্রতিক্ষায় বাংলাদেশ! আপনার হাত ধরেই এই অন্ধকার মিটাবে বাংলার জনগণ, ইনশাআল্লাহ।"
3790,Yes,সারাদেশের সক্রিয় কমেটি করেন
3791,Yes,"রাজশাহী মহানগর,বোয়ালিয়া থানা পশ্চিম যুবদলের পক্ষ থেকে শুভকামনা রইলো ভাইয়া।"
3792,Yes,ঠিক বলেছেন নেতা
3793,Yes,প্রিয় নেতা আপনি আবার আসবেন এই বাংলাদেশে বীরের বেশে একদিন ইনশাআল্লাহ।
3794,Yes,আসসালামু আলাইকুম
3795,Yes,"শাড়ি,চুরি পরে বসে থাকুন সকল নেতারা।।"
3796,Yes,জনগন বেকেল পাইসচ সালারা তুই একচোর তুর মা একচোর এই দুই চোরে।এদেশটারে বারো বছর লুইটা খাইয়া এখন পালাইছত আমরিকাতে আর এখন দেশের মানুষের গুয়াদা বাশ দেআর আনে।
3797,Yes,"জি লিডার, আপনার সাথে সহমত, ফারুক আহাম্মদ জামালপুরী, প্রতিষ্ঠাতা সভাপতি, কেন্দ্রীয় নির্বাহী কমিটি, বাংলাদেশ জাতীয়তাবাদী পরিবহন হকার্স শ্রমিক দল।"
3798,Yes,"আমার নেতা, আমার অহংকার"
3799,Yes,প্রিয় নেতা ধন্যবাদ
3800,Yes,অবৈধ সরকারের নতুন চক্রান্ত।
3801,Yes,আমি একজন সামান্য নগণ্য কর্মী হিসেবে বলতে চাই আপনাদেরপ্রকৃত রাজনীতিতে অনেক দুর্বলতা রয়েছে কারন আপনাদের অনেক সুযোগ আপনারা হাতছাড়া করে ফেলেছেন বর্তমানে দেশের জনগণ এই দখলদারস্বৈরাচারী অত্যাচারের জুলুমবাজ সরকারকে এদেশের জনগণ আর চায় না যে কোন মূল্যে এই সরকারকে উৎখাত করতে চাই এখন শুধু জনগণের প্রয়োজন যারা পুরুষ নেতা তাদের যারা বাঘের মত গর্জন দিয়ে জনগণকে ডাকতে পারবে যাদের ভিতরে রয়েছে সততা এবং সাহসিকতা কোন কাপুরুষ ও অসুবিধাও স্বার্থবাদীনেতাদেরকে দিয়ে এই স্বৈরাচারী সরকারকে প্রতিহত করা সম্ভব নয় কারণ যারাই এই সরকারের বিরুদ্ধেরুখে দাঁড়াবে প্রতিবাদ করবে আওয়াজ তুলবে পদক্ষেপ নেবে তাদেরকে এই অবৈধ সরকার বিভিন্ন অপবাদ দিবে বলবে সরকারের বিরুদ্ধে সরকার উৎখাতের ষড়যন্ত্র কারি বলবেএই ধরনের কথাব্রিটিশ শাসকরা ও পাকিস্তানের শাসকরা ও বলেছিল কারণ তারা জানে এগুলো তারা নাম বললে তাদের অবৈধ ক্ষমতা থাকবে নাকিন্তু আপনাকেও সরকারের সকল অপকর্ম অন্যায় জুলুম তুলে ধরতে হবেডিজিটাল আইনের নামে জনগণের ওপর দমন-পীড়ন এবং জুলুম হয়রানি অনিয়ম লকডাউনের নামে জনগণকে শেষ করে দেওয়ার বা মেরুদণ ভেঙ্গে দেওয়ার পরিকল্পনা লকডাউন এর কারণে যে সকল মানুষ খাদ্যের অভাবে যারা আত্মহত্যা করেছেসেগুলো আত্মহত্যা নয় সেগুলো সরকারের খামখেয়ালীর অবৈধ ক্ষমতার অপব্যবহারের কারণে আজ দেশের মানুষ আত্মহত্যা করে মারা যায় এগুলো আত্মহত্যা না এগুলো সরকারের বেআইনি নির্দেশের কারণে হত্যা করা হয়েছে মাদ্রাসার ভিতরে ঢুকেমাদ্রাসার ছাত্রদেরকে গুলি করে হত্যা করা হয়েছেআলেম-উলামাদের কেউ গুম করে অপহরণ করে হত্যা অত্যাচারী স্বৈরাচার সরকার দেশের মানুষকে হত্যা করার বিভিন্ন পরিকল্পনা ও নীল নকশা করছে এসকলহত্যার দায় কে নিবেএর সম্পূর্ণ দায় সরকারকেই নিতে হবে আপনারা কি দখলদার জালেম সরকারের জুলুম নির্যাতনের শিকার হয়ে হত্যার শিকার হবেন গোলামের মত মাথা নত করে এগুলো হত্যা গুম খুন জুলুম-নির্যাতন মেনে নিবেন নাকি আপনারা জুলুমের বিরুদ্ধে রুখে দাঁড়াবেন অন্যায়ের বিরুদ্ধেদাঁত ভাঙ্গা জবাব দিবেন। এইধরনের বিভিন্ন অপকর্মকে জনগণের সামনেএবং আন্তর্জাতিক সংস্থার কাছে তুলে ধরতে হবে এবং একই সাথে দেশের জনগণকে নিয়ে এবং আন্তর্জাতিকভাবে বিভিন্ন পদক্ষেপ নিতে হবেধন্যবাদ
